Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-07-13,2017,7,13,Thursday,28,2017-28,599.51,604.51,597.76,600.62,21800,577.92,0.0010500350364086586,571.6585714285715,566.6528
2017-07-14,2017,7,14,Friday,28,2017-28,600.5,603.67,598.04,599.73,26100,577.06,-0.0014819408524793243,572.7128571428572,566.373
2017-07-17,2017,7,17,Monday,29,2017-29,600.56,607.25,599.53,607.25,22400,584.3,0.012539039065719404,574.2814285714286,566.2518
2017-07-18,2017,7,18,Tuesday,29,2017-29,607.39,610.0,604.96,606.99,35300,584.05,-0.00042817520273297216,575.6142857142856,566.554
2017-07-19,2017,7,19,Wednesday,29,2017-29,608.98,610.85,605.26,608.0,35400,585.02,0.001664004447656131,576.4971428571428,566.9394
2017-07-20,2017,7,20,Thursday,29,2017-29,610.0,613.62,608.8,611.97,30500,588.84,0.006529572014963403,577.5221428571429,567.589
2017-07-21,2017,7,21,Friday,29,2017-29,612.4,616.65,608.33,614.54,33800,591.32,0.004199492640341251,578.8792857142857,568.2696
2017-07-24,2017,7,24,Monday,30,2017-30,616.0,618.78,612.57,615.55,29800,592.29,0.001643457975132101,579.8464285714286,569.0316
2017-07-25,2017,7,25,Tuesday,30,2017-30,619.1,630.48,616.79,626.98,86900,603.29,0.018568778273688524,581.9521428571428,570.1064
2017-07-26,2017,7,26,Wednesday,30,2017-30,628.3,628.3,614.0,614.65,49900,591.42,-0.01966558221116621,583.7421428571428,570.9716000000001
2017-07-27,2017,7,27,Thursday,30,2017-30,613.65,614.3,602.93,605.98,65700,583.08,-0.014105696644858279,584.4592857142858,571.6846
2017-07-28,2017,7,28,Friday,30,2017-30,602.31,615.78,602.31,614.0,24800,590.8,0.013234884952228354,585.7621428571429,572.6856
2017-07-31,2017,7,31,Monday,31,2017-31,613.01,618.77,608.66,613.34,63200,590.16,-0.0010749414464259477,586.9192857142856,573.5876000000001
2017-08-01,2017,8,1,Tuesday,31,2017-31,614.84,623.31,614.84,623.13,63200,599.58,0.01596183010948593,588.5092857142856,574.5840000000001
2017-08-02,2017,8,2,Wednesday,31,2017-31,621.47,621.56,617.7,620.83,44700,597.37,-0.003691035707123591,589.8985714285715,575.4848
2017-08-03,2017,8,3,Thursday,31,2017-31,619.64,619.64,613.57,617.27,39900,593.94,-0.005734284868580852,591.1042857142858,576.2598
2017-08-04,2017,8,4,Friday,31,2017-31,619.02,619.02,606.41,607.15,31300,584.2,-0.016394776854693816,591.0971428571429,576.7914
2017-08-07,2017,8,7,Monday,32,2017-32,607.35,607.83,597.23,600.41,33400,577.72,-0.011101165028906346,590.6450000000001,577.0274
2017-08-08,2017,8,8,Tuesday,32,2017-32,600.5,604.5,596.41,597.69,28000,575.1,-0.0045301009407785475,589.9364285714286,577.2054
2017-08-09,2017,8,9,Wednesday,32,2017-32,595.2,597.89,588.12,597.86,48800,575.27,0.0002843202628439734,588.9671428571429,577.4222
2017-08-10,2017,8,10,Thursday,32,2017-32,594.2,600.05,591.15,593.15,50100,570.73,-0.007877963135236477,587.4964285714285,577.534
2017-08-11,2017,8,11,Friday,32,2017-32,591.12,595.83,590.85,593.61,35000,571.18,0.0007753263562515489,585.9885714285714,577.452
2017-08-14,2017,8,14,Monday,33,2017-33,596.15,600.04,591.85,592.44,24300,570.05,-0.0019709021579156216,583.6142857142856,577.3552000000001
2017-08-15,2017,8,15,Tuesday,33,2017-33,592.53,593.94,585.91,585.99,24800,563.84,-0.010887172370610765,581.6442857142857,577.2686
2017-08-16,2017,8,16,Wednesday,33,2017-33,587.23,592.3,587.0,590.43,45100,568.12,0.007576945026338988,580.5757142857143,577.4068
2017-08-17,2017,8,17,Thursday,33,2017-33,588.64,589.15,579.3,579.42,51200,557.52,-0.01864746745279877,578.1985714285714,577.2944
2017-08-18,2017,8,18,Friday,33,2017-33,579.2,582.51,575.0,578.98,65400,557.1,-0.0007593233045584125,575.8371428571429,577.11
2017-08-21,2017,8,21,Monday,34,2017-34,577.81,577.81,574.51,574.82,21100,553.1,-0.007185089739121686,572.5171428571429,576.7904
2017-08-22,2017,8,22,Tuesday,34,2017-34,575.2,582.06,575.2,578.73,39500,556.86,0.0068020822493573,569.6235714285714,576.3764
2017-08-23,2017,8,23,Wednesday,34,2017-34,575.6,581.95,574.66,575.05,49400,553.32,-0.006358694419104083,566.7221428571429,575.9668
2017-08-24,2017,8,24,Thursday,34,2017-34,575.31,577.83,570.2,571.33,55800,549.74,-0.006468990267227914,564.2607142857142,575.4336
2017-08-25,2017,8,25,Friday,34,2017-34,572.75,574.84,570.01,570.23,47700,548.68,-0.0019254101738753748,562.1864285714286,574.9058
2017-08-28,2017,8,28,Monday,35,2017-35,570.22,570.22,562.45,563.49,66900,542.19,-0.011819808956379463,559.8357142857143,574.0556
2017-08-29,2017,8,29,Tuesday,35,2017-35,562.0,563.64,557.6,559.89,56200,538.73,-0.006388606055284574,557.2257142857144,573.318
2017-08-30,2017,8,30,Wednesday,35,2017-35,558.6,561.26,557.47,560.12,46600,538.95,0.000410692134639401,554.9557142857143,572.6684
2017-08-31,2017,8,31,Thursday,35,2017-35,561.5,566.48,561.5,562.77,58400,541.5,0.004731269594713039,552.8357142857143,572.1984
2017-09-01,2017,9,1,Friday,35,2017-35,565.6,569.0,561.34,563.18,34300,541.9,0.0007284743877513655,550.825,571.8308000000001
2017-09-05,2017,9,5,Tuesday,36,2017-36,562.29,562.29,542.17,543.61,69100,523.07,-0.0347491656463097,547.9128571428572,571.0462
2017-09-06,2017,9,6,Wednesday,36,2017-36,545.03,548.19,542.65,544.06,82700,523.5,0.0008277798917630808,544.7257142857144,570.2694
2017-09-07,2017,9,7,Thursday,36,2017-36,543.4,543.4,521.07,523.19,102200,503.42,-0.03835971880627331,540.8614285714286,569.03
2017-09-08,2017,9,8,Friday,36,2017-36,523.77,547.96,523.43,540.73,186900,520.29,0.03352518403415328,538.2321428571429,567.9825999999999
2017-09-11,2017,9,11,Monday,37,2017-37,556.83,564.45,551.08,561.73,116400,540.5,0.03883625438133742,537.3321428571428,567.3027999999999
2017-09-12,2017,9,12,Tuesday,37,2017-37,564.51,567.15,560.11,566.78,60100,545.36,0.008990274933208697,536.5107142857144,566.7636
2017-09-13,2017,9,13,Wednesday,37,2017-37,564.7,571.8,563.25,569.61,55100,548.08,0.004993070651155174,536.1364285714286,566.1502
2017-09-14,2017,9,14,Thursday,37,2017-37,568.62,569.55,565.0,567.11,54200,545.68,-0.004389074719617803,535.8464285714286,565.5876000000001
2017-09-15,2017,9,15,Friday,37,2017-37,567.03,569.86,564.27,567.11,91400,545.68,0.0,535.6321428571429,565.174
2017-09-18,2017,9,18,Monday,38,2017-38,567.43,571.0,566.32,568.32,33300,546.84,0.0021336891122349932,535.9642857142857,564.65
2017-09-19,2017,9,19,Tuesday,38,2017-38,567.88,570.53,563.74,564.51,47100,543.18,-0.006703975462806877,536.2821428571428,564.0624
2017-09-20,2017,9,20,Wednesday,38,2017-38,566.21,570.24,561.31,565.48,28300,544.11,0.0017183188611902267,536.6507142857142,563.4654
2017-09-21,2017,9,21,Thursday,38,2017-38,565.4,567.91,562.47,564.24,55800,542.92,-0.0021927856589035732,536.7521428571429,562.7774
2017-09-22,2017,9,22,Friday,38,2017-38,563.26,566.61,561.78,564.48,33500,543.15,0.0004252884159214876,536.8414285714285,562.082
2017-09-25,2017,9,25,Monday,39,2017-39,561.62,565.56,560.28,562.0,65800,540.76,-0.0043934530054928755,538.1049999999999,561.356
2017-09-26,2017,9,26,Tuesday,39,2017-39,561.07,561.07,549.16,556.15,95700,535.13,-0.010409233770505177,538.9357142857142,560.3725999999999
2017-09-27,2017,9,27,Wednesday,39,2017-39,557.54,557.54,547.05,549.49,61200,528.72,-0.011975224240333926,540.7428571428571,559.266
2017-09-28,2017,9,28,Thursday,39,2017-39,548.01,552.27,547.15,549.27,45200,528.51,-0.0004002258904015621,541.33,558.1358
2017-09-29,2017,9,29,Friday,39,2017-39,548.01,556.55,545.99,554.01,90500,533.07,0.008629608872288808,540.7992857142857,557.0204
2017-10-02,2017,10,2,Monday,40,2017-40,554.8,557.31,550.38,557.23,31200,536.17,0.0058119737582418285,540.1428571428571,555.9173999999999
2017-10-03,2017,10,3,Tuesday,40,2017-40,557.57,559.35,552.71,556.74,29100,535.7,-0.0008792632857377303,539.2585714285714,554.7855999999999
2017-10-04,2017,10,4,Wednesday,40,2017-40,555.75,557.48,552.5,555.89,43600,534.88,-0.00152673443012874,538.4871428571429,553.4174
2017-10-05,2017,10,5,Thursday,40,2017-40,555.89,556.73,550.06,551.75,42900,530.9,-0.007447478479781444,537.4314285714286,552.207
2017-10-06,2017,10,6,Friday,40,2017-40,551.44,551.44,547.12,548.25,83300,527.53,-0.006343469372011801,536.0521428571428,551.096
2017-10-09,2017,10,9,Monday,41,2017-41,548.24,548.24,535.93,538.1,135800,517.76,-0.01851346629550188,534.2364285714285,549.6351999999999
2017-10-10,2017,10,10,Tuesday,41,2017-41,532.08,545.17,529.81,543.74,86600,523.19,0.010481375383161184,532.7421428571429,548.2958
2017-10-11,2017,10,11,Wednesday,41,2017-41,543.81,546.02,539.71,545.48,43100,524.87,0.0031999678953276156,531.4528571428572,546.8016
2017-10-12,2017,10,12,Thursday,41,2017-41,546.0,547.85,545.43,546.0,51600,525.37,0.000953439609851392,530.1828571428572,545.3616000000001
2017-10-13,2017,10,13,Friday,41,2017-41,547.06,553.23,546.22,547.72,99900,527.02,0.0031500106301531883,529.2014285714286,544.0232
2017-10-16,2017,10,16,Monday,42,2017-42,549.25,554.01,547.45,551.61,80500,530.76,0.007102270095187935,528.8892857142857,542.9544
2017-10-17,2017,10,17,Tuesday,42,2017-42,552.66,558.63,551.0,556.27,63700,535.25,0.008448107929710513,529.3557142857143,542.105
2017-10-18,2017,10,18,Wednesday,42,2017-42,557.58,564.34,556.6,560.43,119400,539.25,0.00747819572278674,530.1228571428571,541.3879999999999
2017-10-19,2017,10,19,Thursday,42,2017-42,561.0,562.71,553.84,560.92,69000,539.72,0.000874355905297941,530.5978571428572,540.677
2017-10-20,2017,10,20,Friday,42,2017-42,561.9,565.49,561.9,564.65,58600,543.31,0.006649816800108566,531.1078571428571,540.1286
2017-10-23,2017,10,23,Monday,43,2017-43,564.28,567.67,560.21,565.04,58400,543.69,0.0006906621200697405,531.6785714285714,539.5788
2017-10-24,2017,10,24,Tuesday,43,2017-43,564.21,567.68,559.48,563.32,60900,542.03,-0.0030439782162747786,532.1892857142857,539.0183999999999
2017-10-25,2017,10,25,Wednesday,43,2017-43,563.02,566.78,558.77,565.67,52100,544.29,0.004171660678356837,533.1457142857142,538.6274
2017-10-26,2017,10,26,Thursday,43,2017-43,565.22,573.19,565.22,571.44,42800,549.84,0.01020040743767181,534.7392857142858,538.2618
2017-10-27,2017,10,27,Friday,43,2017-43,571.71,571.71,565.42,567.27,49700,545.83,-0.007297433232759554,536.7442857142858,538.028
2017-10-30,2017,10,30,Monday,44,2017-44,566.06,569.6,564.5,564.96,35600,543.61,-0.00407216579575298,538.2028571428572,537.7582
2017-10-31,2017,10,31,Tuesday,44,2017-44,565.82,568.77,563.16,566.22,54200,544.82,0.002230171481694798,539.6278571428571,537.5926
2017-11-01,2017,11,1,Wednesday,44,2017-44,567.63,569.06,564.5,564.57,66100,543.23,-0.0029139560131669073,540.9035714285714,537.32
2017-11-02,2017,11,2,Thursday,44,2017-44,564.5,570.6,564.5,567.0,58100,545.57,0.004304104269251763,542.2285714285714,537.165
2017-11-03,2017,11,3,Friday,44,2017-44,565.94,591.25,565.94,583.68,126300,561.62,0.02941808886129338,544.4328571428572,537.4026
2017-11-06,2017,11,6,Monday,45,2017-45,583.15,587.29,576.69,580.51,131900,558.57,-0.005431007276119559,546.0985714285714,537.6004
2017-11-07,2017,11,7,Tuesday,45,2017-45,579.15,586.88,578.05,582.76,105500,560.74,0.0038758105929499465,547.6335714285715,537.9714
2017-11-08,2017,11,8,Wednesday,45,2017-45,584.07,584.52,576.44,580.41,55100,558.48,-0.004032609187835434,548.9735714285714,538.3664
2017-11-09,2017,11,9,Thursday,45,2017-45,579.6,587.71,576.16,585.54,56500,563.41,0.008838525141266818,550.4092857142857,538.8556000000001
2017-11-10,2017,11,10,Friday,45,2017-45,585.8,585.8,579.08,579.61,44800,557.71,-0.010127258047375243,551.4107142857143,539.1798
2017-11-13,2017,11,13,Monday,46,2017-46,578.2,579.41,574.75,576.37,75400,554.59,-0.005590074687180091,552.3078571428572,539.4336
2017-11-14,2017,11,14,Tuesday,46,2017-46,575.79,583.73,574.5,577.03,67100,555.22,0.0011452323183986923,553.0885714285715,540.0766
2017-11-15,2017,11,15,Wednesday,46,2017-46,575.65,589.15,572.35,581.28,65000,559.31,0.007365359932072657,553.765,540.7927999999999
2017-11-16,2017,11,16,Thursday,46,2017-46,583.01,583.01,574.01,574.75,63400,553.03,-0.011233909875331904,554.2792857142857,541.785
2017-11-17,2017,11,17,Friday,46,2017-46,572.85,577.31,565.78,566.6,48200,545.19,-0.01418016101839703,554.3921428571429,542.283
2017-11-20,2017,11,20,Monday,47,2017-47,567.8,567.8,557.35,560.42,72800,539.24,-0.010907215396093073,553.9935714285714,542.2578000000001
2017-11-21,2017,11,21,Tuesday,47,2017-47,563.58,563.58,554.58,557.78,84800,536.7,-0.00471062716265469,553.527142857143,542.0846
2017-11-22,2017,11,22,Wednesday,47,2017-47,558.98,559.27,552.41,553.0,84100,532.1,-0.008569707455643227,552.5649999999999,541.765
2017-11-24,2017,11,24,Friday,47,2017-47,553.9,556.45,549.0,556.02,27700,535.01,0.005461150640695855,550.6642857142857,541.5516
2017-11-27,2017,11,27,Monday,48,2017-48,556.19,564.04,551.66,563.19,71100,541.91,0.012895136222438097,549.4742857142858,541.4762
2017-11-28,2017,11,28,Tuesday,48,2017-48,564.74,575.07,564.74,572.48,70700,550.84,0.016495306797726483,548.7671428571429,541.5562
2017-11-29,2017,11,29,Wednesday,48,2017-48,573.96,587.98,573.86,584.24,60900,562.16,0.02054217814633752,549.03,541.9358
2017-11-30,2017,11,30,Thursday,48,2017-48,585.91,591.0,580.85,584.8,102500,562.7,0.0009585866465591231,548.9792857142858,542.3076
2017-12-01,2017,12,1,Friday,48,2017-48,585.91,587.76,575.15,581.02,94300,559.06,-0.006463748082276455,549.0757142857143,542.6304
2017-12-04,2017,12,4,Monday,49,2017-49,586.06,591.27,583.57,585.0,46000,562.89,0.006850026196350001,549.6685714285715,543.0252
2017-12-05,2017,12,5,Tuesday,49,2017-49,585.21,585.21,575.93,578.36,81800,556.5,-0.01135049521183007,549.76,543.34
2017-12-06,2017,12,6,Wednesday,49,2017-49,577.32,579.08,569.31,576.88,141200,555.08,-0.0025588583484192906,549.4578571428572,543.739
2017-12-07,2017,12,7,Thursday,49,2017-49,576.42,587.02,576.42,584.41,178200,562.32,0.01305296760965291,550.1214285714285,544.4110000000001
2017-12-08,2017,12,8,Friday,49,2017-49,586.34,589.0,582.76,585.72,172000,563.58,0.0022414783445687814,551.4350000000001,545.1124
2017-12-11,2017,12,11,Monday,50,2017-50,584.93,585.92,578.09,585.5,98300,563.37,-0.0003755780279056653,553.1585714285715,545.7184
2017-12-12,2017,12,12,Tuesday,50,2017-50,586.21,589.52,582.26,582.96,92100,560.93,-0.0043381043235977135,554.8892857142857,546.2136
2017-12-13,2017,12,13,Wednesday,50,2017-50,584.05,585.45,570.55,571.4,74600,549.81,-0.01982980454191874,556.1542857142857,546.4958
2017-12-14,2017,12,14,Thursday,50,2017-50,572.12,572.12,559.82,562.64,58400,541.38,-0.015330789820977242,556.6092857142856,546.6258
2017-12-15,2017,12,15,Friday,50,2017-50,564.27,579.36,564.27,577.24,110200,555.42,0.02594894923469404,557.5742857142857,547.1162
2017-12-18,2017,12,18,Monday,51,2017-51,579.94,590.17,573.91,576.23,45600,554.45,-0.0017496547558203401,557.8321428571428,547.6546
2017-12-19,2017,12,19,Tuesday,51,2017-51,576.82,578.43,569.77,577.5,75900,555.68,0.002204056534017118,557.3692857142858,548.413
2017-12-20,2017,12,20,Wednesday,51,2017-51,579.87,586.56,577.7,583.75,87500,561.69,0.010822500123844225,557.2971428571428,549.183
2017-12-21,2017,12,21,Thursday,51,2017-51,583.86,589.96,579.76,586.33,55500,564.17,0.004419675897678443,557.6621428571428,549.969
2017-12-22,2017,12,22,Friday,51,2017-51,587.18,591.21,582.75,589.86,61400,567.57,0.006020522354150737,557.9964285714285,550.813
2017-12-26,2017,12,26,Tuesday,52,2017-52,587.48,594.27,587.48,590.51,56300,568.19,0.0011019424168143832,558.8314285714285,551.6364
2017-12-27,2017,12,27,Wednesday,52,2017-52,590.5,593.43,589.47,592.08,81700,569.7,0.0026588519564507695,559.8757142857143,552.4152
2017-12-28,2017,12,28,Thursday,52,2017-52,592.57,597.78,590.86,596.6,72200,574.05,0.007633892016452037,560.7135714285714,553.1912
2017-12-29,2017,12,29,Friday,52,2017-52,597.78,600.48,590.15,596.09,93000,573.56,-0.0008547319337802728,561.4264285714286,553.8774000000001
2018-01-02,2018,1,2,Tuesday,00,2018-00,597.98,598.01,580.49,582.72,90600,560.7,-0.022429542943897762,561.2357142857143,554.297
2018-01-03,2018,1,3,Wednesday,00,2018-00,581.32,588.39,579.8,585.03,58300,562.92,0.00396419822928773,561.3778571428571,554.6892
2018-01-04,2018,1,4,Thursday,00,2018-00,587.0,596.62,587.0,593.07,97000,570.66,0.013742872353459612,562.8671428571429,555.2286
2018-01-05,2018,1,5,Friday,00,2018-00,594.92,594.92,585.1,588.86,57500,566.61,-0.00709866979890883,564.6692857142857,555.7202000000001
2018-01-08,2018,1,8,Monday,01,2018-01,586.65,591.76,584.5,585.36,99700,563.24,-0.005943703667318001,565.2278571428571,556.0992
2018-01-09,2018,1,9,Tuesday,01,2018-01,585.39,592.24,579.33,580.73,58500,558.78,-0.007909652396183353,565.5371428571428,556.278
2018-01-10,2018,1,10,Wednesday,01,2018-01,579.49,581.29,575.0,577.21,55800,555.4,-0.006061211121537569,565.5171428571429,556.4694
2018-01-11,2018,1,11,Thursday,01,2018-01,576.75,586.5,575.02,585.85,80400,563.71,0.014968443702532364,565.6614285714285,556.8714000000001
2018-01-12,2018,1,12,Friday,01,2018-01,585.95,588.0,581.79,584.92,89300,562.81,-0.0015874069397433521,565.5642857142858,557.2312
2018-01-16,2018,1,16,Tuesday,02,2018-02,586.68,590.49,580.01,584.33,63500,562.25,-0.00100865878421319,565.1842857142857,557.6116
2018-01-17,2018,1,17,Wednesday,02,2018-02,586.72,596.11,586.72,593.64,67800,571.21,0.01593273016129748,565.4,558.1243999999999
2018-01-18,2018,1,18,Thursday,02,2018-02,593.51,596.29,587.87,589.73,126000,567.44,-0.006586544497722668,565.2385714285714,558.2408
2018-01-19,2018,1,19,Friday,02,2018-02,590.9,593.64,588.54,591.76,50800,569.4,0.0034422991370104405,564.9064285714286,558.4574
2018-01-22,2018,1,22,Monday,03,2018-03,591.18,606.58,591.18,603.33,122100,580.53,0.01955185487984923,565.4042857142857,558.8532
2018-01-23,2018,1,23,Tuesday,03,2018-03,604.08,617.53,601.45,615.79,105400,592.52,0.02065209003188384,567.6771428571428,559.534
2018-01-24,2018,1,24,Wednesday,03,2018-03,616.3,621.03,614.11,619.78,111800,596.36,0.006479418233720224,570.0657142857143,560.193
2018-01-25,2018,1,25,Thursday,03,2018-03,621.56,629.5,617.17,629.5,114900,605.71,0.0156829841658499,572.5692857142857,561.153
2018-01-26,2018,1,26,Friday,03,2018-03,629.72,629.72,622.7,623.88,55800,600.3,-0.008927694221787297,574.9757142857143,562.0672
2018-01-29,2018,1,29,Monday,04,2018-04,622.5,626.57,617.0,622.66,80800,599.13,-0.001955496665955958,577.5392857142857,562.9454000000001
2018-01-30,2018,1,30,Tuesday,04,2018-04,618.76,626.2,618.76,620.22,86000,596.78,-0.003918758124391353,580.2535714285715,563.6948
2018-01-31,2018,1,31,Wednesday,04,2018-04,622.0,629.31,617.99,627.7,100600,603.98,0.012060358452074427,583.7235714285714,564.7138
2018-02-01,2018,2,1,Thursday,04,2018-04,625.66,639.42,624.3,630.38,90600,606.56,0.004269484087584541,586.7842857142857,565.9412
2018-02-02,2018,2,2,Friday,04,2018-04,626.75,630.58,617.0,617.96,51700,594.61,-0.019702301026864655,589.0557142857142,567.0486
2018-02-05,2018,2,5,Monday,05,2018-05,612.69,615.58,593.69,594.8,66500,572.32,-0.0374782411789909,589.775,567.7610000000001
2018-02-06,2018,2,6,Tuesday,05,2018-05,586.47,597.5,579.2,595.57,67700,573.06,0.0012945626449305525,589.9071428571427,568.5802
2018-02-07,2018,2,7,Wednesday,05,2018-05,593.54,599.27,581.3,583.78,117900,561.72,-0.01979603689446352,589.4985714285714,569.1144
2018-02-08,2018,2,8,Thursday,05,2018-05,585.24,586.97,562.43,562.45,80900,541.19,-0.03653778556010767,587.4835714285715,569.1
2018-02-09,2018,2,9,Friday,05,2018-05,568.28,575.4,560.09,571.75,75300,550.14,0.016534713684716484,585.3128571428571,569.086
2018-02-12,2018,2,12,Monday,06,2018-06,575.07,578.08,565.87,574.55,48300,552.84,0.004897302755756172,582.4785714285715,568.8996
2018-02-13,2018,2,13,Tuesday,06,2018-06,572.07,577.36,568.51,576.06,26700,554.29,0.002628047484591889,579.4735714285714,568.7314
2018-02-14,2018,2,14,Wednesday,06,2018-06,574.57,589.0,574.23,588.09,46200,565.86,0.020883382541544204,576.6271428571429,568.8674
2018-02-15,2018,2,15,Thursday,06,2018-06,591.68,593.94,587.35,589.58,43600,567.3,0.002533671458207154,574.27,568.9556
2018-02-16,2018,2,16,Friday,06,2018-06,587.68,601.0,585.86,595.88,34100,573.36,0.0106854276252899,572.4292857142857,569.2927999999999
2018-02-20,2018,2,20,Tuesday,07,2018-07,592.26,594.22,581.46,589.09,53900,566.83,-0.011394795239227706,570.29,569.5278000000001
2018-02-21,2018,2,21,Wednesday,07,2018-07,590.54,602.75,588.62,591.74,35100,569.38,0.0044982736966150405,567.8185714285714,569.669
2018-02-22,2018,2,22,Thursday,07,2018-07,599.9,618.58,594.15,606.46,87300,583.54,0.024875890681534285,566.1742857142857,570.0682
2018-02-23,2018,2,23,Friday,07,2018-07,607.15,611.38,599.22,605.66,62200,582.77,-0.0013191461321467868,565.3285714285714,570.4562000000001
2018-02-26,2018,2,26,Monday,08,2018-08,609.14,612.28,601.67,611.12,38900,588.02,0.009014970280007084,566.45,570.998
2018-02-27,2018,2,27,Tuesday,08,2018-08,610.38,615.88,606.35,609.84,45500,586.79,-0.0020945187526844045,567.4307142857143,571.7376
2018-02-28,2018,2,28,Wednesday,08,2018-08,612.45,622.98,605.01,606.15,80900,583.24,-0.006050749868811267,568.967857142857,572.5748
2018-03-01,2018,3,1,Thursday,08,2018-08,609.8,609.8,592.65,593.86,55700,571.42,-0.020275552873775804,571.1271428571429,572.8948
2018-03-02,2018,3,2,Friday,08,2018-08,582.62,597.73,580.22,593.99,64500,581.33,0.017350073322279558,573.3549999999999,573.4324
2018-03-05,2018,3,5,Monday,09,2018-09,591.2,618.46,587.64,616.86,60700,603.71,0.03850228347321427,576.9885714285714,574.3929999999999
2018-03-06,2018,3,6,Tuesday,09,2018-09,617.55,636.56,611.16,633.8,100500,620.29,0.02746166760453339,581.702857142857,575.565
2018-03-07,2018,3,7,Wednesday,09,2018-09,627.95,635.55,625.53,628.58,87700,615.18,-0.00823595928395049,585.2257142857143,576.5852
2018-03-08,2018,3,8,Thursday,09,2018-09,631.5,633.25,613.89,618.07,74900,604.9,-0.01672022431209863,587.9114285714286,577.3318
2018-03-09,2018,3,9,Friday,09,2018-09,621.98,634.59,616.0,632.56,57400,619.08,0.023443882814892403,591.1771428571428,578.3496
2018-03-12,2018,3,12,Monday,10,2018-10,634.26,635.7,625.15,628.49,78800,615.1,-0.0064341980455662195,594.625,579.2576
2018-03-13,2018,3,13,Tuesday,10,2018-10,631.98,633.31,624.92,628.77,28500,615.37,0.0004455369747562443,597.91,580.0840000000001
2018-03-14,2018,3,14,Wednesday,10,2018-10,630.69,631.12,626.55,627.31,43100,613.94,-0.002322009137474379,600.0814285714285,580.8915999999999
2018-03-15,2018,3,15,Thursday,10,2018-10,629.01,629.01,618.89,623.08,40900,609.8,-0.006743046838760036,602.0121428571429,581.8735999999999
2018-03-16,2018,3,16,Friday,10,2018-10,624.18,633.61,624.18,628.2,88500,614.81,0.008217212747619662,603.9257142857142,582.9114
2018-03-19,2018,3,19,Monday,11,2018-11,627.72,631.43,623.4,627.45,58200,614.08,-0.0011938755158925618,605.875,583.7798
2018-03-20,2018,3,20,Tuesday,11,2018-11,627.8,627.8,614.3,614.35,81200,601.26,-0.020878236279688878,607.1621428571428,584.4728
2018-03-21,2018,3,21,Wednesday,11,2018-11,613.9,619.01,609.41,612.09,80000,599.05,-0.00367851203645031,609.1357142857142,585.189
2018-03-22,2018,3,22,Thursday,11,2018-11,606.43,610.16,592.51,592.53,105300,579.9,-0.031956165598394315,609.0335714285715,585.6114
2018-03-23,2018,3,23,Friday,11,2018-11,593.2,595.63,575.01,576.26,92900,563.98,-0.027458461454260896,606.1957142857143,585.783
2018-03-26,2018,3,26,Monday,12,2018-12,580.1,607.8,580.1,605.94,96400,593.03,0.051504459467400565,604.2485714285714,586.3693999999999
2018-03-27,2018,3,27,Tuesday,12,2018-12,608.17,610.33,589.31,590.81,73100,578.22,-0.024969478626393093,601.6085714285715,586.6776
2018-03-28,2018,3,28,Wednesday,12,2018-12,592.27,606.45,591.06,604.96,57100,592.07,0.023950193882220416,600.6921428571429,587.274
2018-03-29,2018,3,29,Thursday,12,2018-12,606.17,622.0,606.17,614.44,104600,601.35,0.01567044258253336,599.4257142857143,587.8768
2018-04-02,2018,4,2,Monday,13,2018-13,614.44,618.0,593.23,598.99,63900,586.22,-0.025144842322275984,597.3628571428571,588.2524
2018-04-03,2018,4,3,Tuesday,13,2018-13,601.83,609.46,599.4,606.5,63400,593.57,0.012537715909919145,595.8057142857143,588.7358
2018-04-04,2018,4,4,Wednesday,13,2018-13,598.5,612.69,596.68,609.87,62400,596.87,0.005556537548478735,594.5864285714285,589.0626
2018-04-05,2018,4,5,Thursday,13,2018-13,612.57,613.15,608.07,608.1,42700,595.14,-0.0029022945633668806,593.5392857142858,589.115
2018-04-06,2018,4,6,Friday,13,2018-13,602.85,605.49,588.61,592.02,79500,579.4,-0.026442918343840716,591.01,588.7758
2018-04-09,2018,4,9,Monday,14,2018-14,596.33,602.24,592.02,592.39,68700,579.77,0.0006248855728332448,588.5592857142857,588.257
2018-04-10,2018,4,10,Tuesday,14,2018-14,599.3,601.88,590.57,591.24,91200,578.64,-0.0019412835421476204,586.9435714285713,587.8238
2018-04-11,2018,4,11,Wednesday,14,2018-14,588.44,594.41,584.93,587.22,52800,574.71,-0.006799269653380735,585.2049999999999,587.3353999999999
2018-04-12,2018,4,12,Thursday,14,2018-14,590.54,597.7,590.0,593.67,80800,581.02,0.010983892259639694,585.285,587.0201999999999
2018-04-13,2018,4,13,Friday,14,2018-14,596.75,596.79,587.47,589.13,63200,576.57,-0.007647230485470002,586.1842857142857,586.472
2018-04-16,2018,4,16,Monday,15,2018-15,592.93,599.02,592.5,592.59,93100,579.96,0.005873014377558494,585.2507142857143,585.94
2018-04-17,2018,4,17,Tuesday,15,2018-15,594.91,603.01,592.84,593.83,54800,581.17,0.0020925951242027896,585.4614285714287,585.6712
2018-04-18,2018,4,18,Wednesday,15,2018-15,593.38,597.37,591.47,592.81,97900,580.18,-0.0017177133995822658,584.6121428571429,585.8284
2018-04-19,2018,4,19,Thursday,15,2018-15,591.12,596.55,589.25,590.19,60100,577.61,-0.004419602960569091,582.9164285714286,585.9194
